master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
103435260,METROPOLITAN NASHVILLE POLICE DEPT,20220494881,Davidson,Nashville,10/1/2022 9:04:00 PM,2,0,0,36.094810,-86.742690,KEYSTONE AV,,,,244.00,Feet,North,ATLAS DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Mitchell,Cook,Cloudy,Front to Rear,no,no,no,no,yes,False
103435279,METROPOLITAN NASHVILLE POLICE DEPT,20220494884,Davidson,Nashville,10/1/2022 9:40:00 PM,2,0,0,36.118090,-86.703510,WINTHORNE DR,,,,114.00,Feet,North,MCDONALD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Overberg,Clear,HeadOn,no,no,no,no,no,False
103435283,METROPOLITAN NASHVILLE POLICE DEPT,20220494575,Davidson,Nashville,10/1/2022 4:59:00 PM,2,0,0,36.112700,-86.723640,I 24,,,,0.00,,,,,,,53.45,N,Not at Intersection,N,Non-Junction,Work Zone,Laneclosure,Unknown,         ,Adam,Kauffman,Clear,Front to Rear,no,no,no,no,no,False
103435285,METROPOLITAN NASHVILLE POLICE DEPT,20220494856,Davidson,Nashville,10/1/2022 9:17:00 PM,2,0,0,36.081240,-86.715030,HARDING PL,,,,35.00,Feet,East,HUMBER DR,,,,0.00,N,Not at Intersection,N,Unknown,None,,,         ,Amanda,Hanna,Clear,Front to Rear,no,no,no,no,no,False
103435295,METROPOLITAN NASHVILLE POLICE DEPT,20220494717,Davidson,Nashville,10/1/2022 6:49:00 PM,2,0,0,36.183730,-86.747600,EASTLAND AV,,,,229.00,Feet,East,GALLATIN AV,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joao,Pinho,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103435312,METROPOLITAN NASHVILLE POLICE DEPT,20220495007,Davidson,Nashville,10/1/2022 12:00:00 AM,2,0,0,36.151140,-86.764030,UNIVERSITY CT,,,,558.00,Feet,West,CARROLL ST,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,John,Braxton,Unknown,"Sideswipe, Same Direction",no,no,no,no,yes,False
103435317,METROPOLITAN NASHVILLE POLICE DEPT,20220494533,Davidson,Nashville,10/1/2022 2:12:00 PM,2,0,0,36.045000,-86.713220,NOLENSVILLE PKE,,,,132.00,Feet,South,OLD HICKORY BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Nicholas,Hoffmann,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
103435318,METROPOLITAN NASHVILLE POLICE DEPT,20220494732,Davidson,Nashville,10/1/2022 7:30:00 PM,2,2,0,36.040770,-86.779610,OLD HICKORY BLVD,,,,81.00,Feet,West,STONE BROOK DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Nicholas,Hoffmann,Clear,Front to Rear,no,no,no,no,no,False
103435323,METROPOLITAN NASHVILLE POLICE DEPT,20220494805,Davidson,Nashville,10/1/2022 8:41:00 PM,1,0,0,36.077820,-86.780210,TYNE BLVD,,,,17.00,Feet,West,KIRKMAN LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Gabriel,Hamilton,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103435335,METROPOLITAN NASHVILLE POLICE DEPT,20220494848,Davidson,Nashville,10/1/2022 8:28:00 PM,2,0,0,36.136000,-86.698820,BRILEY PKWY,,,,3.00,Feet,North,ARBOR CREEK BLVD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jeffrey,Palomino-Gonzalez,Clear,Front to Rear,no,no,no,no,no,False
